amount,category,type,hour,location_distance,previous_transactions,is_fraud
33980.87,Other,EXPENSE,5,155.55,19,0
95580.75,Other,INCOME,12,394.2,17,1
25509.51,Entertainment,EXPENSE,7,485.47,20,0
57361.67,Food,EXPENSE,3,129.99,2,1
11966.62,Bills,EXPENSE,7,696.89,17,0
91825.41,Entertainment,EXPENSE,21,916.33,2,1
4995.9,Other,INCOME,9,693.59,20,0
59846.51,Shopping,EXPENSE,18,971.62,19,1
35528.22,Entertainment,INCOME,23,885.75,3,1
17307.72,Travel,INCOME,12,748.44,7,1
45467.63,Travel,EXPENSE,11,857.16,4,1
37599.26,Bills,INCOME,21,810.91,18,1
38280.89,Travel,EXPENSE,23,735.94,17,1
20275.55,Shopping,INCOME,9,442.82,0,1
84069.75,Bills,INCOME,0,270.96,0,1
1081.92,Shopping,INCOME,16,684.35,2,0
87501.85,Travel,INCOME,15,257.38,5,1
63484.35,Travel,EXPENSE,19,741.08,13,1
18539.4,Bills,INCOME,10,794.79,5,1
56745.51,Food,INCOME,2,885.82,11,1
14218.9,Entertainment,EXPENSE,0,654.12,18,1
15808.91,Entertainment,INCOME,3,71.34,13,1
15205.89,Shopping,INCOME,21,701.13,12,1
24474.16,Salary,EXPENSE,20,408.61,19,0
66424.83,Travel,EXPENSE,13,376.98,10,1
62369.06,Food,INCOME,3,194.53,3,1
53854.06,Other,EXPENSE,1,272.61,17,1
22483.73,Other,EXPENSE,2,818.92,2,1
15226.41,Other,EXPENSE,2,372.11,9,1
91174.07,Food,INCOME,17,153.65,13,1
53601.76,Bills,INCOME,0,103.98,18,1
32705.33,Entertainment,EXPENSE,12,309.3,9,0
83725.31,Salary,EXPENSE,1,794.61,5,1
50272.49,Bills,INCOME,20,524.42,7,1
52102.06,Other,INCOME,20,401.73,12,1
77518.33,Food,INCOME,23,129.3,9,1
11223.72,Travel,INCOME,4,179.05,6,1
30598.55,Food,EXPENSE,9,163.1,8,0
79593.98,Food,INCOME,23,485.6,16,1
56856.78,Other,EXPENSE,2,471.06,19,1
82546.97,Bills,INCOME,18,690.65,3,1
51393.04,Travel,EXPENSE,23,549.55,1,1
43227.5,Bills,EXPENSE,23,688.19,5,0
6285.68,Shopping,EXPENSE,23,161.29,10,0
39633.17,Other,EXPENSE,0,321.77,1,1
17987.07,Travel,EXPENSE,17,709.78,11,1
16225.79,Bills,EXPENSE,21,778.35,19,1
45137.63,Entertainment,INCOME,5,822.63,13,1
85786.57,Travel,EXPENSE,16,609.41,12,1
88282.26,Travel,EXPENSE,15,407.51,2,1
63518.22,Salary,INCOME,5,397.65,3,1
55237.39,Other,EXPENSE,0,973.15,6,1
50608.86,Travel,EXPENSE,7,716.9,4,1
54079.4,Entertainment,EXPENSE,11,897.71,14,1
72845.87,Food,INCOME,10,708.25,0,1
89570.52,Bills,INCOME,3,650.64,13,1
72349.0,Other,EXPENSE,0,634.8,17,1
85637.24,Other,INCOME,7,770.32,19,1
60689.55,Bills,EXPENSE,14,918.22,3,1
59362.41,Entertainment,EXPENSE,17,692.78,11,1
17860.6,Salary,EXPENSE,22,821.91,4,1
37718.2,Salary,INCOME,17,384.47,5,0
35422.49,Other,EXPENSE,4,323.67,6,1
50747.62,Entertainment,EXPENSE,10,326.15,19,1
43543.77,Salary,EXPENSE,14,738.17,4,1
60802.59,Bills,INCOME,20,475.18,19,1
59047.05,Shopping,EXPENSE,14,574.09,12,1
56265.46,Entertainment,INCOME,9,686.0,15,1
35226.74,Entertainment,INCOME,12,275.8,16,0
60845.85,Entertainment,INCOME,3,410.95,7,1
45860.64,Salary,INCOME,6,398.67,18,0
53345.14,Bills,INCOME,18,533.7,8,1
1037.14,Entertainment,EXPENSE,21,640.01,12,0
32700.37,Travel,EXPENSE,1,164.03,4,1
3956.5,Bills,INCOME,17,601.83,1,1
54459.2,Shopping,INCOME,11,520.08,7,1
87732.12,Entertainment,EXPENSE,21,804.5,10,1
66692.39,Entertainment,EXPENSE,19,595.0,15,1
85468.31,Food,INCOME,13,984.25,7,1
92549.16,Bills,INCOME,0,47.24,6,1
34524.1,Bills,INCOME,3,592.17,19,1
20370.41,Shopping,INCOME,9,97.09,8,0
19198.61,Bills,INCOME,13,448.83,1,0
48011.24,Salary,EXPENSE,20,118.32,15,0
87824.78,Other,EXPENSE,0,113.0,6,1
88861.13,Food,EXPENSE,7,271.38,9,1
96894.45,Travel,EXPENSE,12,483.95,10,1
55884.68,Bills,INCOME,5,300.88,1,1
78750.37,Travel,EXPENSE,10,910.16,19,1
87230.66,Travel,INCOME,13,768.12,5,1
18120.96,Entertainment,EXPENSE,10,235.91,20,0
29524.78,Other,EXPENSE,8,498.9,15,0
30392.22,Shopping,INCOME,11,597.29,19,1
17113.71,Other,EXPENSE,17,225.22,0,0
8229.47,Travel,INCOME,10,728.65,6,1
70166.6,Other,EXPENSE,0,741.02,12,1
18524.25,Food,EXPENSE,22,779.13,7,1
64027.25,Salary,INCOME,15,157.05,8,1
54580.5,Travel,INCOME,17,320.99,10,1
17138.37,Entertainment,INCOME,5,681.27,11,0
85928.77,Food,INCOME,3,977.5,10,1
61514.03,Bills,EXPENSE,1,335.99,1,1
63691.37,Shopping,INCOME,19,92.75,14,1
26961.04,Travel,INCOME,20,214.82,4,0
87390.81,Salary,INCOME,3,833.27,14,1
58079.07,Salary,INCOME,6,259.96,19,1
33370.34,Bills,EXPENSE,7,195.24,16,0
8360.43,Other,EXPENSE,22,201.04,20,0
60107.49,Travel,INCOME,1,512.98,16,1
17549.5,Entertainment,EXPENSE,11,794.4,15,1
19670.11,Shopping,INCOME,5,315.97,2,0
12266.6,Salary,INCOME,13,326.71,6,0
72907.41,Bills,EXPENSE,3,511.88,3,1
68571.63,Travel,INCOME,8,869.36,15,1
47945.12,Salary,INCOME,5,592.49,12,0
6577.18,Shopping,EXPENSE,6,813.63,4,1
57580.4,Bills,INCOME,8,971.67,10,1
58774.82,Entertainment,EXPENSE,22,36.93,1,1
55432.65,Bills,EXPENSE,18,16.96,7,1
68391.63,Shopping,EXPENSE,3,704.27,17,1
66373.93,Shopping,INCOME,5,650.55,12,1
93791.41,Other,INCOME,19,751.08,19,1
58304.75,Bills,EXPENSE,17,910.84,11,1
88988.8,Shopping,INCOME,16,126.42,16,1
84266.57,Food,EXPENSE,4,71.46,18,1
53904.37,Salary,EXPENSE,4,299.24,17,1
60863.17,Other,INCOME,2,462.12,10,1
52935.63,Shopping,INCOME,3,789.91,6,1
76066.92,Travel,INCOME,16,104.81,5,1
63837.62,Travel,INCOME,13,848.92,3,1
57833.32,Entertainment,INCOME,17,79.79,10,1
88756.42,Food,EXPENSE,3,445.29,18,1
31596.51,Entertainment,INCOME,13,585.2,7,0
37398.2,Salary,INCOME,23,504.59,0,1
46494.71,Salary,EXPENSE,21,318.42,4,0
2046.52,Salary,EXPENSE,3,575.67,18,1
24899.55,Other,EXPENSE,18,984.76,9,1
86620.65,Shopping,EXPENSE,7,723.51,1,1
69023.94,Shopping,EXPENSE,16,717.18,1,1
6146.6,Travel,INCOME,6,714.63,6,1
90582.4,Salary,INCOME,6,379.11,12,1
44015.09,Travel,INCOME,16,720.62,12,1
20938.13,Travel,EXPENSE,22,7.11,10,0
97544.0,Other,INCOME,2,366.72,9,1
24668.71,Salary,INCOME,12,820.41,7,1
56831.58,Shopping,INCOME,3,101.26,9,1
95654.05,Entertainment,EXPENSE,21,134.02,16,1
47180.1,Travel,INCOME,0,855.26,17,1
99677.01,Salary,INCOME,13,4.69,7,1
52147.94,Bills,INCOME,8,68.69,13,1
89335.47,Entertainment,INCOME,10,634.61,6,1
87225.63,Salary,INCOME,13,828.24,1,1
96335.29,Food,EXPENSE,21,560.22,0,1
98013.91,Food,INCOME,4,486.61,6,1
93366.01,Entertainment,EXPENSE,8,633.76,8,1
52910.41,Entertainment,EXPENSE,18,316.99,6,1
57555.68,Entertainment,EXPENSE,13,495.3,8,1
86063.33,Salary,EXPENSE,18,173.7,16,1
85826.71,Entertainment,INCOME,8,871.17,11,1
70705.84,Other,INCOME,17,748.62,14,1
49121.45,Bills,INCOME,6,21.27,13,0
95987.56,Food,EXPENSE,12,839.14,8,1
76578.38,Food,EXPENSE,9,947.11,18,1
52295.61,Food,INCOME,6,548.38,14,1
35946.47,Entertainment,EXPENSE,23,234.04,12,0
47515.89,Food,INCOME,3,232.55,0,1
62287.73,Food,INCOME,6,512.65,20,1
96934.0,Travel,EXPENSE,12,133.24,8,1
96990.35,Shopping,EXPENSE,20,847.38,7,1
61140.75,Salary,INCOME,14,461.83,0,1
27985.87,Food,EXPENSE,22,690.14,18,0
27247.53,Entertainment,EXPENSE,5,270.72,7,0
64342.49,Food,INCOME,22,616.13,3,1
92363.51,Travel,INCOME,17,952.12,0,1
73551.1,Bills,EXPENSE,23,389.77,8,1
57454.91,Travel,EXPENSE,5,373.19,15,1
79355.42,Travel,INCOME,0,265.01,20,1
17280.51,Food,EXPENSE,17,828.44,1,1
30582.6,Entertainment,INCOME,3,687.54,6,1
1249.32,Entertainment,INCOME,14,694.46,5,0
93000.21,Other,EXPENSE,1,594.56,7,1
80268.64,Salary,EXPENSE,2,571.24,6,1
54392.95,Food,EXPENSE,10,464.85,19,1
6040.25,Bills,EXPENSE,4,333.54,18,1
2648.39,Bills,EXPENSE,19,461.48,6,0
3509.0,Bills,EXPENSE,5,93.52,6,0
38098.44,Food,INCOME,2,655.09,15,1
12039.03,Other,INCOME,10,870.14,8,1
79245.1,Bills,EXPENSE,18,167.18,2,1
678.55,Shopping,INCOME,7,407.06,4,0
75969.65,Shopping,EXPENSE,5,360.55,2,1
1588.91,Shopping,EXPENSE,6,911.37,8,1
14234.51,Salary,EXPENSE,18,271.6,14,0
47472.31,Travel,INCOME,19,22.6,5,0
62569.72,Shopping,EXPENSE,7,922.95,15,1
65171.99,Entertainment,INCOME,23,557.19,4,1
34527.39,Salary,INCOME,18,540.05,3,0
13184.75,Food,EXPENSE,10,955.08,17,1
84167.29,Travel,INCOME,17,880.84,9,1
80243.26,Bills,INCOME,15,556.0,16,1
12733.83,Bills,INCOME,1,907.85,16,1
31230.56,Shopping,EXPENSE,16,749.2,14,1
55771.15,Food,EXPENSE,18,32.53,9,1
56747.01,Food,INCOME,9,43.61,12,1
72623.66,Entertainment,EXPENSE,12,607.93,20,1
19778.18,Shopping,EXPENSE,8,540.33,16,0
44932.28,Food,EXPENSE,3,224.0,16,1
27468.39,Travel,EXPENSE,22,855.68,5,1
16691.65,Salary,INCOME,21,938.8,4,1
35960.0,Shopping,EXPENSE,6,761.36,0,1
1866.46,Entertainment,INCOME,7,793.28,12,1
59394.68,Entertainment,EXPENSE,0,516.16,18,1
56834.41,Food,EXPENSE,8,119.11,0,1
95496.75,Other,EXPENSE,12,567.72,20,1
23547.94,Salary,INCOME,6,933.82,18,1
94509.84,Entertainment,INCOME,23,716.36,1,1
54200.61,Salary,INCOME,9,543.33,2,1
86666.75,Entertainment,INCOME,15,999.97,12,1
5113.69,Entertainment,INCOME,21,219.12,13,0
9723.27,Other,EXPENSE,14,82.48,3,0
8562.04,Food,INCOME,22,259.14,16,0
57354.44,Other,INCOME,4,972.78,6,1
80501.74,Salary,EXPENSE,2,363.02,10,1
27809.52,Bills,EXPENSE,14,321.65,18,0
25075.77,Entertainment,INCOME,12,431.94,4,0
9594.28,Entertainment,EXPENSE,8,881.23,0,1
70648.68,Entertainment,EXPENSE,22,507.0,4,1
51358.23,Entertainment,INCOME,0,149.29,12,1
53111.3,Entertainment,EXPENSE,15,262.08,10,1
46783.52,Other,INCOME,20,970.94,13,1
95105.95,Travel,INCOME,14,17.4,9,1
61994.51,Other,EXPENSE,17,701.22,3,1
68677.53,Food,EXPENSE,20,974.55,11,1
28722.13,Other,INCOME,3,883.37,1,1
17330.66,Food,INCOME,13,408.4,1,0
56177.68,Entertainment,EXPENSE,14,86.67,2,1
74576.48,Travel,EXPENSE,4,567.8,20,1
35117.21,Travel,EXPENSE,20,904.45,17,1
1202.26,Salary,INCOME,13,751.43,7,1
77201.79,Salary,INCOME,9,381.84,1,1
30580.88,Travel,EXPENSE,14,418.96,7,0
30019.58,Other,EXPENSE,3,622.04,10,1
36626.8,Salary,EXPENSE,23,309.13,4,0
35004.75,Bills,EXPENSE,15,999.17,17,1
94023.12,Other,EXPENSE,23,679.39,14,1
18368.12,Bills,EXPENSE,16,391.98,13,0
38773.31,Shopping,INCOME,4,855.93,8,1
95641.45,Entertainment,INCOME,13,852.3,14,1
84438.7,Other,INCOME,15,467.08,2,1
57839.2,Salary,EXPENSE,11,15.04,13,1
10929.87,Entertainment,INCOME,16,565.63,9,0
12599.13,Shopping,INCOME,6,307.6,9,0
87876.58,Other,INCOME,17,152.36,3,1
33661.03,Salary,INCOME,8,604.6,11,0
25714.95,Other,EXPENSE,0,969.9,8,1
64299.67,Food,EXPENSE,3,670.58,19,1
19596.7,Entertainment,EXPENSE,16,146.75,7,1
66885.58,Travel,INCOME,7,337.36,18,1
50069.26,Other,EXPENSE,23,64.77,16,1
80147.01,Entertainment,EXPENSE,12,405.15,0,1
9879.04,Food,EXPENSE,5,91.11,11,0
65668.33,Shopping,EXPENSE,23,186.49,0,1
40174.79,Shopping,INCOME,0,823.8,7,1
10092.99,Salary,INCOME,1,987.45,6,1
99950.28,Travel,EXPENSE,19,446.72,18,1
91246.29,Food,EXPENSE,2,807.59,1,1
21025.17,Bills,EXPENSE,7,106.94,15,0
58989.92,Bills,INCOME,1,780.67,3,1
75779.16,Travel,INCOME,21,715.29,1,1
25874.13,Entertainment,INCOME,20,466.66,16,0
36497.62,Food,EXPENSE,2,206.03,14,1
33802.83,Travel,EXPENSE,0,472.55,5,1
67615.77,Other,INCOME,16,744.68,15,1
46824.8,Other,EXPENSE,22,226.7,3,0
10623.07,Food,EXPENSE,19,469.98,4,0
20320.12,Entertainment,INCOME,8,481.12,3,0
48542.21,Other,EXPENSE,1,447.41,13,1
10648.94,Food,EXPENSE,9,547.03,17,0
35222.2,Other,EXPENSE,0,169.72,8,1
29351.36,Other,EXPENSE,6,876.34,5,1
82432.84,Bills,EXPENSE,12,602.46,12,1
84699.25,Shopping,INCOME,21,472.16,12,1
68239.91,Shopping,EXPENSE,13,619.74,3,1
84977.96,Shopping,EXPENSE,2,321.85,3,1
89470.18,Other,EXPENSE,12,72.7,15,1
21797.68,Shopping,EXPENSE,20,522.68,8,0
15696.25,Other,EXPENSE,22,748.06,3,1
86576.97,Entertainment,EXPENSE,9,541.83,9,1
22078.05,Food,INCOME,3,738.59,19,1
7505.7,Food,INCOME,7,46.85,3,0
7173.26,Bills,INCOME,22,550.05,12,0
40457.77,Other,EXPENSE,7,667.75,19,0
23305.62,Entertainment,EXPENSE,2,3.14,0,1
88052.42,Shopping,INCOME,13,259.58,4,1
82035.28,Entertainment,INCOME,3,320.06,7,1
32129.11,Other,EXPENSE,4,546.01,2,1
90765.36,Shopping,EXPENSE,4,234.21,11,1
49800.17,Food,INCOME,11,259.6,12,0
63967.21,Other,INCOME,5,227.08,12,1
29598.8,Shopping,INCOME,23,842.58,11,1
42314.01,Bills,INCOME,4,36.68,2,1
2780.28,Travel,EXPENSE,16,463.85,11,0
26394.27,Salary,INCOME,17,994.91,7,1
72279.88,Travel,EXPENSE,15,318.05,7,1
77642.85,Bills,INCOME,2,840.54,16,1
70582.5,Salary,EXPENSE,12,49.81,18,1
25993.04,Other,INCOME,21,528.08,4,0
18634.35,Entertainment,INCOME,1,448.69,13,1
1078.05,Salary,INCOME,21,206.87,15,0
85973.7,Salary,EXPENSE,10,208.25,17,1
40118.63,Bills,EXPENSE,11,603.74,6,0
43152.18,Entertainment,INCOME,19,52.12,0,1
51725.4,Entertainment,INCOME,18,679.42,5,1
33494.16,Shopping,EXPENSE,8,6.03,0,1
94361.84,Entertainment,EXPENSE,15,200.01,13,1
95701.46,Shopping,INCOME,13,951.54,0,1
68197.06,Salary,INCOME,13,450.23,15,1
88189.5,Bills,INCOME,11,254.69,13,1
58690.32,Other,EXPENSE,7,831.17,16,1
84515.57,Bills,EXPENSE,12,749.58,4,1
20663.89,Food,EXPENSE,5,943.69,4,1
10686.36,Food,INCOME,11,651.25,15,0
12113.17,Bills,EXPENSE,13,164.38,9,0
88309.94,Shopping,EXPENSE,9,268.2,17,1
55368.22,Food,INCOME,5,940.0,13,1
835.97,Entertainment,EXPENSE,5,29.59,5,0
99490.44,Entertainment,EXPENSE,3,996.88,8,1
39782.19,Bills,EXPENSE,1,422.3,0,1
45085.17,Other,EXPENSE,6,806.22,2,1
19442.11,Other,EXPENSE,10,685.25,1,0
19868.54,Travel,INCOME,14,183.54,8,0
22426.48,Food,INCOME,5,563.2,14,0
24204.51,Entertainment,EXPENSE,17,222.29,18,0
39799.97,Shopping,INCOME,1,156.27,11,1
61294.18,Entertainment,INCOME,3,698.88,7,1
22525.39,Bills,EXPENSE,15,180.18,2,0
57280.56,Other,INCOME,7,348.06,1,1
77251.79,Other,INCOME,1,125.44,13,1
45283.62,Salary,INCOME,5,453.62,5,0
30407.05,Travel,INCOME,8,623.43,20,0
2388.32,Salary,EXPENSE,16,859.16,13,1
328.78,Salary,INCOME,11,753.54,0,1
54586.75,Salary,EXPENSE,18,959.83,5,1
16632.1,Other,EXPENSE,11,776.63,9,1
23857.75,Food,INCOME,8,542.21,1,0
17376.6,Travel,INCOME,6,247.27,5,1
16818.88,Shopping,EXPENSE,1,153.96,11,1
80545.8,Shopping,EXPENSE,3,618.19,7,1
28403.81,Other,EXPENSE,7,855.32,18,1
55460.68,Entertainment,INCOME,22,783.37,19,1
77587.7,Travel,EXPENSE,9,849.8,12,1
59229.94,Travel,EXPENSE,17,26.65,18,1
53859.66,Salary,EXPENSE,3,126.33,8,1
9092.06,Entertainment,EXPENSE,14,780.08,19,1
90771.97,Entertainment,EXPENSE,1,117.9,7,1
40178.78,Food,INCOME,14,308.99,11,0
6603.37,Food,INCOME,5,595.3,8,0
56657.4,Bills,INCOME,19,985.98,3,1
18122.11,Bills,EXPENSE,22,229.08,15,0
72268.59,Travel,INCOME,8,473.45,4,1
50894.16,Bills,INCOME,12,102.89,4,1
89041.11,Bills,EXPENSE,14,808.65,7,1
57129.64,Travel,INCOME,10,874.56,8,1
16663.22,Food,EXPENSE,11,691.08,10,0
31813.62,Shopping,EXPENSE,23,771.89,3,1
10551.49,Travel,EXPENSE,16,851.35,15,1
46126.5,Travel,INCOME,14,605.46,4,0
74137.84,Other,EXPENSE,4,970.75,16,1
70834.19,Shopping,INCOME,22,931.77,3,1
73608.58,Food,INCOME,17,483.1,1,1
63423.03,Other,EXPENSE,6,880.63,5,1
98618.42,Bills,INCOME,3,357.97,19,1
16634.62,Bills,INCOME,13,274.94,16,0
50370.45,Other,INCOME,23,527.29,6,1
54171.51,Other,INCOME,22,437.24,15,1
78864.18,Food,INCOME,12,482.26,18,1
36273.14,Travel,INCOME,23,373.23,18,0
55567.14,Travel,EXPENSE,11,8.62,3,1
35299.24,Other,INCOME,5,756.93,9,1
55269.44,Travel,INCOME,5,646.12,2,1
16994.23,Travel,EXPENSE,8,87.19,18,0
59422.46,Other,EXPENSE,19,702.17,13,1
83155.95,Bills,EXPENSE,4,409.91,0,1
83112.86,Shopping,EXPENSE,18,361.31,6,1
47747.54,Shopping,EXPENSE,0,717.18,19,1
73745.52,Food,EXPENSE,7,370.74,6,1
17804.77,Travel,INCOME,14,93.65,18,0
85225.19,Salary,EXPENSE,13,965.09,16,1
48611.06,Food,INCOME,12,280.99,3,0
74848.81,Other,EXPENSE,15,975.62,4,1
21877.94,Entertainment,INCOME,0,14.73,10,1
17387.74,Shopping,INCOME,2,444.69,13,1
85746.1,Salary,EXPENSE,6,983.04,6,1
11510.89,Salary,INCOME,9,712.55,13,1
93872.19,Salary,EXPENSE,12,348.97,9,1
74899.14,Bills,EXPENSE,14,469.87,12,1
47687.05,Bills,EXPENSE,13,858.65,6,1
60460.3,Travel,EXPENSE,8,880.0,2,1
85841.88,Food,INCOME,0,998.01,15,1
56484.96,Travel,INCOME,22,182.75,5,1
21958.31,Shopping,INCOME,8,77.77,15,0
26903.39,Bills,INCOME,6,500.98,12,0
44891.09,Other,EXPENSE,5,358.94,9,0
37003.83,Travel,INCOME,4,418.02,18,1
68837.03,Travel,EXPENSE,16,433.87,8,1
1258.19,Food,INCOME,7,500.86,10,0
31329.58,Salary,INCOME,5,91.37,8,0
78033.98,Entertainment,EXPENSE,1,581.55,7,1
7811.37,Salary,INCOME,1,304.72,20,1
73717.07,Shopping,EXPENSE,14,505.19,16,1
21267.25,Food,INCOME,23,375.18,17,0
84331.97,Other,INCOME,13,256.41,13,1
13180.79,Bills,EXPENSE,12,553.45,2,0
29728.62,Salary,EXPENSE,16,372.77,16,0
57146.77,Food,EXPENSE,14,475.38,5,1
11044.15,Other,INCOME,10,41.01,14,0
83770.91,Bills,EXPENSE,9,976.29,11,1
88236.13,Food,INCOME,1,227.89,7,1
91488.94,Entertainment,EXPENSE,6,27.05,15,1
66603.9,Food,INCOME,15,700.84,3,1
13607.15,Salary,EXPENSE,13,410.31,15,0
64255.19,Other,EXPENSE,19,16.14,16,1
64721.92,Bills,INCOME,6,502.38,10,1
80843.4,Food,INCOME,15,751.43,18,1
30502.76,Other,EXPENSE,22,515.04,19,0
50396.32,Bills,INCOME,0,741.89,10,1
63786.16,Other,EXPENSE,21,636.8,18,1
82852.16,Salary,INCOME,1,262.36,17,1
70030.87,Food,INCOME,21,723.29,0,1
20632.98,Other,EXPENSE,2,402.22,5,1
96217.62,Food,INCOME,6,943.51,18,1
76685.43,Entertainment,EXPENSE,21,995.2,17,1
49079.28,Entertainment,EXPENSE,13,702.43,6,1
23376.37,Food,INCOME,23,914.42,0,1
82244.74,Shopping,INCOME,5,405.23,9,1
20664.37,Salary,EXPENSE,2,674.57,7,1
30283.57,Salary,EXPENSE,3,282.28,18,1
41883.75,Food,INCOME,19,179.63,19,0
53883.89,Travel,EXPENSE,11,258.46,19,1
95861.07,Shopping,EXPENSE,17,912.46,8,1
24573.5,Food,EXPENSE,22,678.29,2,0
53900.78,Bills,INCOME,16,860.03,0,1
37721.67,Salary,INCOME,21,221.79,3,0
64537.72,Entertainment,EXPENSE,3,379.61,8,1
58112.83,Salary,EXPENSE,20,511.0,10,1
93951.26,Other,EXPENSE,3,475.95,19,1
41256.02,Shopping,EXPENSE,14,879.84,6,1
62928.93,Food,EXPENSE,14,159.33,4,1
60083.8,Bills,EXPENSE,20,870.12,9,1
84252.61,Shopping,EXPENSE,21,850.66,14,1
50788.85,Entertainment,INCOME,18,183.85,20,1
27597.23,Food,INCOME,17,2.18,18,0
71937.27,Bills,EXPENSE,5,799.81,12,1
1604.82,Food,EXPENSE,0,240.11,3,1
63578.48,Other,EXPENSE,13,194.62,8,1
21873.29,Other,INCOME,20,650.96,20,0
99832.07,Salary,INCOME,0,81.22,0,1
29558.75,Salary,EXPENSE,9,162.31,11,0
59687.24,Entertainment,EXPENSE,4,956.82,14,1
945.05,Entertainment,INCOME,18,451.35,1,0
37703.42,Other,INCOME,0,131.86,9,1
31858.6,Other,INCOME,1,351.93,7,1
42520.18,Entertainment,EXPENSE,22,532.79,14,0
77899.5,Shopping,EXPENSE,7,873.7,8,1
89891.2,Entertainment,EXPENSE,3,352.28,18,1
49866.38,Entertainment,INCOME,8,939.07,12,1
99906.32,Travel,EXPENSE,13,38.44,12,1
60451.69,Entertainment,INCOME,9,585.31,4,1
31075.67,Other,INCOME,21,905.08,4,1
95134.02,Travel,INCOME,5,165.79,13,1
12924.65,Bills,INCOME,12,72.67,14,0
56941.14,Bills,EXPENSE,6,892.54,12,1
59021.35,Entertainment,EXPENSE,18,914.81,19,1
73414.9,Travel,EXPENSE,10,751.5,15,1
40011.73,Entertainment,INCOME,22,495.43,19,0
91640.64,Bills,EXPENSE,9,121.42,8,1
4933.13,Other,INCOME,19,813.1,3,1
60332.1,Salary,EXPENSE,19,84.64,4,1
2981.63,Food,INCOME,9,49.67,14,0
14722.07,Entertainment,EXPENSE,9,741.19,7,1
87077.98,Salary,EXPENSE,6,300.52,0,1
81162.16,Bills,INCOME,4,901.13,17,1
3365.54,Entertainment,INCOME,20,327.22,12,0
74241.17,Salary,EXPENSE,9,908.59,10,1
70956.62,Travel,EXPENSE,16,182.65,10,1
3146.48,Bills,INCOME,13,608.63,3,0
26138.83,Entertainment,INCOME,4,915.37,18,1
82736.99,Entertainment,EXPENSE,20,987.74,11,1
13214.27,Food,EXPENSE,15,658.88,7,0
327.68,Entertainment,INCOME,13,100.5,16,0
33353.89,Bills,EXPENSE,20,915.35,20,1
29073.45,Other,EXPENSE,9,247.91,9,0
12095.57,Travel,INCOME,7,964.37,6,1
61886.35,Other,INCOME,3,12.73,15,1
19685.11,Travel,EXPENSE,15,990.58,11,1
41933.42,Other,EXPENSE,1,146.61,10,1
74433.87,Entertainment,EXPENSE,18,198.28,15,1
45989.2,Travel,INCOME,23,183.85,9,0
31085.36,Other,INCOME,9,549.95,0,1
49363.56,Food,INCOME,23,958.77,13,1
77457.96,Shopping,EXPENSE,0,691.83,15,1
7667.82,Other,EXPENSE,15,629.87,17,0
97500.07,Food,INCOME,22,238.89,5,1
59329.3,Food,INCOME,11,383.53,8,1
81403.61,Entertainment,INCOME,16,1.46,11,1
7951.42,Salary,EXPENSE,10,895.2,14,1
71845.41,Entertainment,INCOME,21,365.75,19,1
92186.46,Food,INCOME,15,2.69,9,1
24620.7,Other,EXPENSE,22,311.48,9,0
27665.33,Food,EXPENSE,19,923.12,17,1
8189.42,Entertainment,EXPENSE,21,209.01,12,0
16073.85,Salary,EXPENSE,7,513.74,17,0
68465.05,Shopping,EXPENSE,21,444.82,17,1
39204.63,Travel,INCOME,2,970.83,12,1
43761.07,Entertainment,EXPENSE,6,722.37,10,1
13258.51,Food,EXPENSE,19,985.45,9,1
2115.47,Entertainment,EXPENSE,13,487.38,16,0
60531.66,Bills,EXPENSE,19,168.19,3,1
61532.61,Entertainment,INCOME,7,78.86,6,1
91051.33,Other,INCOME,12,100.26,10,1
55376.81,Entertainment,EXPENSE,10,163.01,12,1
65831.05,Food,INCOME,1,295.27,14,1
67239.96,Travel,EXPENSE,0,313.54,19,1
67828.15,Bills,INCOME,8,363.36,8,1
72654.63,Other,EXPENSE,17,678.9,4,1
89545.23,Food,INCOME,2,289.28,2,1
57250.88,Salary,EXPENSE,18,272.3,15,1
99780.33,Travel,INCOME,5,248.2,18,1
327.46,Travel,EXPENSE,4,749.04,2,1
30155.63,Travel,INCOME,15,812.95,14,1
90689.61,Entertainment,INCOME,1,330.64,1,1
4200.92,Bills,EXPENSE,13,829.24,11,1
73106.86,Salary,EXPENSE,20,633.29,8,1
62403.24,Entertainment,EXPENSE,0,859.58,18,1
11870.65,Travel,EXPENSE,23,237.26,0,0
13568.8,Entertainment,INCOME,10,158.08,6,0
46033.8,Shopping,INCOME,22,597.46,7,1
57469.09,Other,EXPENSE,12,41.66,19,1
43066.78,Travel,INCOME,11,917.23,15,1
66175.54,Shopping,INCOME,20,590.54,4,1
28618.71,Entertainment,INCOME,22,285.31,10,0
9101.77,Entertainment,EXPENSE,20,561.06,17,0
34818.68,Shopping,EXPENSE,9,886.32,9,1
39843.78,Bills,EXPENSE,5,597.12,11,0
49357.68,Bills,EXPENSE,10,699.41,12,1
96952.27,Bills,EXPENSE,13,840.36,9,1
3096.81,Food,INCOME,14,863.69,4,1
90184.67,Bills,EXPENSE,4,196.74,2,1
36548.33,Food,INCOME,6,680.9,2,0
67955.1,Salary,EXPENSE,13,497.05,3,1
5444.16,Entertainment,INCOME,18,61.84,4,0
30257.1,Travel,EXPENSE,18,326.4,14,0
5708.61,Bills,INCOME,23,745.34,6,1
81174.47,Salary,INCOME,18,54.41,14,1
